id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
13943,78NY,small_airport,Flying F Airport,43.081362,-78.779447,582,NA,US,US-NY,Pendleton,no,,,,78NY,,,"77NY, Pendleton Airpark"
13987,78OH,small_airport,Valley City Flying Club Airport,41.258037,-81.969729,850,NA,US,US-OH,Valley City,no,,,78OH,78OH,,,
13990,78OR,small_airport,Crowley Ranch Airstrip,43.307899475097656,-117.89399719238281,4128,NA,US,US-OR,Crowley,no,,,78OR,78OR,,,
13992,78TA,small_airport,Ranch-Aero Airport,29.061399459838867,-98.80030059814453,560,NA,US,US-TX,Bigfoot,no,,,78TA,78TA,,,
13993,78TE,small_airport,Rocking A Airport,32.02040100097656,-97.33110046386719,635,NA,US,US-TX,Whitney,no,,,78TE,78TE,,,
13997,78WA,small_airport,Center Island Airport,48.490046,-122.831612,115,NA,US,US-WA,Center Island,yes,,CWS,78WA,78WA,,https://en.wikipedia.org/wiki/Center_Island_Airport,
349511,78XA,small_airport,Wayport Airport,32.739206,-97.917739,1079,NA,US,US-TX,Millsap,no,,,78XA,78XA,,,
13998,78XS,small_airport,Smith Aviation Inc Airport,29.052999,-96.262199,75,NA,US,US-TX,El Campo,no,,,78XS,78XS,,,
45278,79AK,small_airport,Huttunen Strip,61.481839,-149.744019,120,NA,US,US-AK,Wasilla,no,,,79AK,79AK,,,
14000,79AR,small_airport,Franke Field,34.852901,-92.048203,263,NA,US,US-AR,Jacksonville,no,,,79AR,79AR,,,Perrys Airport
14001,79C,small_airport,Brennand Airport,44.159078,-88.561858,850,NA,US,US-WI,Neenah,no,,,K79C,79C,,https://en.wikipedia.org/wiki/Brennand_Airport,
14003,79CL,small_airport,Milhous Ranch Airport,39.32490158081055,-121.07599639892578,2625,NA,US,US-CA,North San Juan,no,,,79CL,79CL,,,
14006,79FD,small_airport,Midway Lake Airport,28.04199981689453,-82.09230041503906,150,NA,US,US-FL,Plant City,no,,,79FD,79FD,,,
14007,79FL,small_airport,Neal Field,29.55270004272461,-82.86869812011719,45,NA,US,US-FL,Chiefland,no,,,79FL,79FL,,,
14008,79GA,small_airport,Coates Airport,31.491298,-85.017078,310,NA,US,US-GA,Fort Gaines,no,,,79GA,79GA,,,
301235,79ID,small_airport,Kooskia (Clear Creek Int) Airport,46.0488642914,-115.869691372,1800,NA,US,US-ID,,no,,,79ID,,,,
14009,79II,small_airport,Sauer-Harter Airport,39.883399963378906,-85.70249938964844,930,NA,US,US-IN,Greenfield,no,,,79II,79II,,,
14012,79IS,small_airport,Hartwell Ranch Airport,39.444221,-90.557719,427,NA,US,US-IL,Hillview,no,,,79IS,79IS,,,
14013,79KY,small_airport,Lucas Field,37.871299743652344,-84.6104965209961,906,NA,US,US-KY,Nicholasville,no,,,79KY,79KY,,,
45481,79MI,small_airport,Pike River Landing,46.980073,-88.549571,902,NA,US,US-MI,Chassell,no,,,,,,,79MI
14015,79MN,small_airport,Paul Field,48.37770080566406,-95.75440216064453,1165,NA,US,US-MN,Gatzke,no,,,79MN,79MN,,,
14016,79MO,small_airport,Faries Field,36.986698,-90.543297,450,NA,US,US-MO,Williamsville,no,,,79MO,79MO,,,
574560,79MT,small_airport,Johny Creek Airport,46.430386,-104.244194,3076,NA,US,US-MT,"Baker,",no,,,79MT,79MT,,,
14017,79MU,small_airport,Dunham Private Airport,39.329833,-94.557931,1000,NA,US,US-MO,Smithville,no,,,79MU,79MU,,,
14018,79N,small_airport,Ridge Soaring Gliderport,40.8838996887207,-77.9072036743164,815,NA,US,US-PA,Unionville,no,,,79N,79N,,https://en.wikipedia.org/wiki/Ridge_Soaring_Gliderport,
14019,79NC,small_airport,Ball Airport,36.134300231933594,-78.28189849853516,366,NA,US,US-NC,Louisburg,no,,,79NC,79NC,,,
14023,79NY,small_airport,Smith Airport,43.087002,-78.811401,580,NA,US,US-NY,Pendleton,no,,,79NY,79NY,,,
14024,79OH,small_airport,Smith-Stewart Field,41.209800720214844,-80.68309783935547,1092,NA,US,US-OH,Vienna,no,,,79OH,79OH,,,
14026,79OK,small_airport,Little River Ranch Airport,35.38479995727539,-95.17639923095703,580,NA,US,US-OK,Pickens,no,,,79OK,79OK,,,
14028,79PA,small_airport,Little Britain Airport,39.79119873046875,-76.1416015625,470,NA,US,US-PA,Quarryville,no,,,79PA,79PA,,,
14030,79TA,small_airport,Morris Ranch Airport,28.169700622558594,-98.88999938964844,346,NA,US,US-TX,Cotulla,no,,,79TA,79TA,,,
14031,79TE,small_airport,Arrowhead Airport,28.1156005859375,-97.93080139160156,165,NA,US,US-TX,Lagarto,no,,,79TE,79TE,,,
14032,79TS,small_airport,Tallows Field,33.31051,-96.73808,729,NA,US,US-TX,Celina,no,,,79TS,79TS,,,
351635,79VG,small_airport,Perkey Airport,37.663873,-79.810749,1200,NA,US,US-VA,Eagle Rock,no,,,79VG,79VG,,,
301236,79WT,small_airport,Ellensburg (Rotor Ranch) Airport,47.091426059499994,-120.589778423,1962,NA,US,US-WA,,no,,,79WT,,,,
430429,79XA,small_airport,Hacienda Rio Lindo Ranch Airport,30.235,-101.663472,1677,NA,US,US-TX,Ozona,no,,,79XA,79XA,,,
14036,79XS,small_airport,Silverton Municipal Airport,34.467908,-101.295706,3267,NA,US,US-TX,Silverton,no,,,79XS,79XS,,,
14038,7A9,small_airport,Peterson Field,32.088698,-84.372498,526,NA,US,US-GA,Plains,no,,,4GA5,4GA5,,https://en.wikipedia.org/wiki/Peterson_Field_(Georgia),7A9
14040,7AK2,small_airport,Snettisham Airport,58.134516,-133.729105,14,NA,US,US-AK,Snettisham,no,,,7AK2,7AK2,,https://en.wikipedia.org/wiki/Snettisham_Airport,
14041,7AK3,small_airport,Gaede Airport,60.476933,-151.17136,115,NA,US,US-AK,Soldotna,no,,,7AK3,7AK3,,,
14042,7AK4,small_airport,Jack Fish Landing Airport,61.541579,-149.459102,150,NA,US,US-AK,Wasilla,no,,,7AK4,7AK4,,,
14043,7AK5,small_airport,Dahler Homestead Airport,60.50360107421875,-150.93600463867188,300,NA,US,US-AK,Soldotna,no,,,7AK5,7AK5,,,
14044,7AK6,small_airport,Dan France Airport,60.475686,-150.929875,260,NA,US,US-AK,Soldotna,no,,,7AK6,7AK6,,,
14046,7AK8,small_airport,Hess Airport,61.621299743652344,-149.61500549316406,355,NA,US,US-AK,Wasilla,no,,,7AK8,7AK8,,,
14047,7AK9,small_airport,Vinduska Airport,61.64680099487305,-149.0489959716797,700,NA,US,US-AK,Palmer,no,,,7AK9,7AK9,,,
325100,7AL2,small_airport,Peterson Field,33.86482,-86.310835,600,NA,US,US-AL,Steele,no,,,7AL2,7AL2,,,
318200,7AL5,small_airport,Liberty Field Airport,31.2899028,-85.5404778,363,NA,US,US-AL,Pinckard,no,,,7AL5,7AL5,,http://www.airnav.com/airport/7AL5,
318197,7AL7,small_airport,Pratt Landing Airport,31.064693,-85.438981,184,NA,US,US-AL,Madrid,no,,,7AL7,7AL7,,,
14048,7AL9,small_airport,Horak Airport,30.466899871826172,-87.5416030883789,110,NA,US,US-AL,Elberta,no,,,7AL9,7AL9,,,
14049,7AR0,small_airport,Hammer Field Airport,36.4245,-93.6936,1600,NA,US,US-AR,Eureka Springs,no,,,7AR0,7AR0,,,
14050,7AR1,small_airport,Ward's Airport,33.049999237099996,-91.34159851070001,113,NA,US,US-AR,Eudora,no,,,7AR1,7AR1,,,
14051,7AR2,small_airport,Verser's Landing Airport,35.5572013855,-92.1321029663,610,NA,US,US-AR,Greers Ferry,no,,,7AR2,7AR2,,,
14052,7AR3,small_airport,Runsick Flying Service Airport,35.1511,-90.815598,250,NA,US,US-AR,Colt,no,,,7AR3,7AR3,,,
330191,7AR6,small_airport,RBC Airport,35.795794,-90.802375,261,NA,US,US-AR,Jonesboro,no,,,7AR6,7AR6,,,
329254,7AR7,small_airport,Riddell Field,34.317812,-90.857025,169,NA,US,US-AR,Elaine,no,,,7AR7,7AR7,,,Fess Landing Strip
353043,7AR8,small_airport,Shiloh Airport,34.665085,-91.17665,180,NA,US,US-AR,Holly Grove,no,,,7AR8,7AR8,,,
334253,7AR9,small_airport,Cullen Airport,35.956471,-90.812978,255,NA,US,US-AR,Jonesboro,no,,,7AR9,7AR9,,,
347461,7AZ4,small_airport,Rancho Relaxo Airport,31.938611,-109.588333,4475,NA,US,US-AZ,Pearce,no,,,7AZ4,7AZ4,,,
14055,7B3,small_airport,Hampton Airfield,42.961382,-70.830311,93,NA,US,US-NH,Hampton,no,,,K7B3,7B3,,https://de.wikipedia.org/wiki/Hampton_Airfield,
14056,7B4,small_airport,Miller Farm Landing Strip,39.884498596191406,-82.58910369873047,930,NA,US,US-OH,Baltimore,no,,,7B4,7B4,,,
14057,7B9,small_airport,Ellington Airport,41.925302,-72.457066,253,NA,US,US-CT,Ellington,no,,,K7B9,7B9,,https://en.wikipedia.org/wiki/Ellington_Airport_(Connecticut),
14058,7C3,small_airport,Monona Municipal Airport,43.032903,-91.346586,1147,NA,US,US-IA,Monona,no,,,K7C3,7C3,,,
14059,7C5,small_airport,Sig Field,41.548301696777344,-92.53459930419922,929,NA,US,US-IA,Montezuma,no,,,7C5,7C5,,,
14061,7CA1,small_airport,Abraham Ranch Airport,34.41469955444336,-116.62300109863281,2850,NA,US,US-CA,Lucerne Valley,no,,,7CA1,7CA1,,,
14062,7CA2,small_airport,Paradise Lakes Airport,35.176700592041016,-118.927001953125,340,NA,US,US-CA,Bakersfield,no,,,7CA2,7CA2,,,
14077,7CL8,small_airport,Geyser Ranch Airport,38.664101,-114.632004,5977,NA,US,US-NV,Pioche,no,,,7NV8,7NV8,,,7CL8
14078,7CL9,small_airport,Perryman Airport,38.696463,-120.732858,2600,NA,US,US-CA,Placerville,no,,,7CL9,7CL9,,,64Q
14079,7CO0,small_airport,Parkland Airport,40.07170104980469,-105.03399658203125,5050,NA,US,US-CO,Erie,no,,,7CO0,7CO0,,,
14085,7CO6,small_airport,Vantage View Airport,38.760278,-104.101389,5780,NA,US,US-CO,Rush,no,,,7CO6,7CO6,,,
14087,7CO8,small_airport,West Pueblo Airport,38.36330032348633,-104.73799896240234,5135,NA,US,US-CO,Pueblo West,no,,,7CO8,7CO8,,,
14091,7D8,small_airport,Gates Airport,41.3512,-81.099503,1110,NA,US,US-OH,Garrettsville,no,,,7D8,7D8,,https://en.wikipedia.org/wiki/Gates_Airport,
14092,7E3,small_airport,Mills Airport,41.2384,-81.253799,1140,NA,US,US-OH,Ravenna,no,,,,7E3,,,
14095,7FA1,small_airport,Sugar Loaf Shores Airport,24.648938,-81.578357,4,NA,US,US-FL,Key West,no,,,7FA1,7FA1,,,
338724,7FA2,small_airport,Lykes Moore Haven Airport,26.878429,-81.140042,17,NA,US,US-FL,Moore Haven,no,,,7FA2,7FA2,,,
338727,7FA3,small_airport,Flying L Airport,26.797887,-81.525448,40,NA,US,US-FL,LaBelle,no,,,7FA3,7FA3,,,
14096,7FA8,small_airport,Berry Grove Airport,26.695600509643555,-81.4906005859375,28,NA,US,US-FL,La Belle,no,,,7FA8,7FA8,,,
14098,7FD2,small_airport,Drake Ranch Airport,28.990299224853516,-82.33039855957031,50,NA,US,US-FL,Hernando,no,,,7FD2,7FD2,,,
14101,7FD6,small_airport,Loxahatchee Airport,26.622600555419922,-80.3052978515625,14,NA,US,US-FL,Lake Worth,no,,,7FD6,7FD6,,,
14103,7FD9,small_airport,Estherbrook Aerodrome,30.622994,-83.285651,100,NA,US,US-FL,Pinetta,no,,,7FD9,7FD9,,,A&H Farm
14108,7FL4,small_airport,Haller Airpark,29.904057,-81.68515,75,NA,US,US-FL,Green Cove Springs,no,,,7FL4,7FL4,,,
14110,7FL6,small_airport,Spruce Creek Airport,29.0802001953125,-81.04669952392578,24,NA,US,US-FL,Daytona Beach,no,,,7FL6,7FL6,,https://en.wikipedia.org/wiki/Spruce_Creek_Fly-In,
14111,7FL7,small_airport,Lazy S Farm Airport,29.868600845336914,-82.63459777832031,80,NA,US,US-FL,High Springs,no,,,7FL7,7FL7,,,
14112,7FL8,small_airport,Dragonfly Airport,27.443899154663086,-80.56510162353516,25,NA,US,US-FL,Fort Pierce,no,,,7FL8,7FL8,,,
14113,7G1,small_airport,Herron Airport,40.533401,-80.5401,1226,NA,US,US-WV,New Cumberland,no,,,7G1,7G1,,https://en.wikipedia.org/wiki/Herron_Airport,
14114,7G2,small_airport,Mc Clusky Municipal Airport,47.4622,-100.487,1900,NA,US,US-ND,Mc Clusky,no,,,K7G2,7G2,,https://en.wikipedia.org/wiki/McClusky_Municipal_Airport,
14115,7G4,small_airport,Blue Knob Valley Airport,40.396478,-78.453723,1270,NA,US,US-PA,Duncansville,no,,,7PN4,7PN4,,,"7G4, Newry"
14118,7GA2,small_airport,Alyssas Animal Sanctuary Air Park,30.777552,-83.205729,229,NA,US,US-GA,Valdosta,no,,,7GA2,7GA2,,,McClellan Airport
14119,7GA3,small_airport,Hacienda De Gay Airstrip,32.663299560546875,-82.07530212402344,328,NA,US,US-GA,Garfield,no,,,7GA3,7GA3,,,
14120,7GA4,small_airport,Danville Airpark,32.58100128173828,-83.2677001953125,459,NA,US,US-GA,Danville,no,,,7GA4,7GA4,,,
14121,7GA5,small_airport,Mount Cove STOLport,34.632301330566406,-85.44719696044922,1000,NA,US,US-GA,Kensington,no,,,7GA5,7GA5,,,
14125,7GA9,small_airport,Smisson Field,33.57059860229492,-84.89779663085938,1044,NA,US,US-GA,Whitesburg,no,,,7GA9,7GA9,,,
14127,7GE5,small_airport,Sunset Strip,33.35919952392578,-85.11750030517578,740,NA,US,US-GA,Centralhatchee,no,,,7GE5,7GE5,,,
341062,7GE7,small_airport,Brandt Field,33.046389,-84.661111,840,NA,US,US-GA,Greenville,no,,,7GE7,7GE7,,,
14128,7I2,small_airport,Reese Airport,40.155392,-85.318923,991,NA,US,US-IN,Muncie,no,,,K7I2,7I2,,,
14129,7IA1,small_airport,White Pigeon Airport,41.493499755859375,-92.14820098876953,875,NA,US,US-IA,North English,no,,,7IA1,7IA1,,,
14131,7IA3,small_airport,Mc Bride Field,42.0638999939,-91.6343002319,881,NA,US,US-IA,Marion,no,,,7IA3,7IA3,,,
14134,7IA7,small_airport,Mitchell Field,43.083402,-92.311034,1160,NA,US,US-IA,New Hampton,no,,,7IA7,7IA7,,,
14139,7II3,small_airport,Schroeder Private Airport,38.00339889526367,-87.75640106201172,385,NA,US,US-IN,Mount Vernon,no,,,7II3,7II3,,,
14144,7IL0,small_airport,Mussman Airport,41.27090072631836,-87.57779693603516,705,NA,US,US-IL,Grant Park,no,,,7IL0,7IL0,,,
14150,7IL7,small_airport,Edward Getzelman Airport,42.127336,-88.529991,870,NA,US,US-IL,Hampshire,no,,,7IL7,7IL7,,,
14151,7IL8,small_airport,Cody Port RLA Restricted Landing Area,41.518901825,-88.837600708,668,NA,US,US-IL,Harding,no,,,7IL8,7IL8,,,
14153,7IN2,small_airport,Flying Crown Airport,41.501399993896484,-84.87830352783203,920,NA,US,US-IN,Hamilton,no,,,7IN2,7IN2,,,
14154,7IN3,small_airport,Garrett Field,38.239564,-87.78707,400,NA,US,US-IN,Poseyville,no,,,7IN3,7IN3,,,
14157,7IN6,small_airport,Myers Farm Airport,38.58190155029297,-86.25360107421875,800,NA,US,US-IN,Livonia,no,,,7IN6,7IN6,,,
14158,7IN7,small_airport,Gary Johnson Field,40.235801696777344,-87.35079956054688,570,NA,US,US-IN,West Lebanon,no,,,7IN7,7IN7,,,
14160,7IN9,small_airport,The Last Resort Airport,40.037498474121094,-85.41059875488281,1070,NA,US,US-IN,Springport,no,,,7IN9,7IN9,,,
14162,7IS2,small_airport,Aero Estates Airport,38.52450180053711,-90.05690002441406,565,NA,US,US-IL,Belleville,no,,,7IS2,7IS2,,,
14163,7IS3,small_airport,Hooterville Airport,40.142911,-89.092276,730,NA,US,US-IL,Clinton,no,,,7IS3,7IS3,,,
14165,7IS5,small_airport,Koppie Airport,42.12139892578125,-88.37809753417969,890,NA,US,US-IL,Gilberts,no,,,7IS5,7IS5,,,
14167,7IS7,small_airport,Hammock Field,38.914077,-89.669809,595,NA,US,US-IL,Leef Township,no,,,7IS7,7IS7,,,
14169,7IS9,small_airport,King Airport,38.47639846801758,-90.23619842529297,407,NA,US,US-IL,Columbia,no,,,7IS9,7IS9,,,
14172,7K7,small_airport,Graham Field,42.540298,-96.485001,1106,NA,US,US-SD,North Sioux City,no,,,7K7,7K7,,https://en.wikipedia.org/wiki/Graham_Field_(airport),
14173,7KA,small_airport,Tatitlek Airport,60.871449,-146.690297,62,NA,US,US-AK,Tatitlek,yes,,TEK,PAKA,7KA,,https://en.wikipedia.org/wiki/Tatitlek_Airport,AK47
14174,7KS0,small_airport,Flying T Airport,39.271085,-95.31705,1160,NA,US,US-KS,Oskaloosa,no,,,7KS0,7KS0,,,
14175,7KS2,small_airport,Cloud Airport,38.85082,-95.467906,1020,NA,US,US-KS,Overbrook,no,,,7KS2,7KS2,,,
14176,7KS3,small_airport,Youvan Airport,37.52920150756836,-94.69609832763672,1000,NA,US,US-KS,Arma,no,,,7KS3,7KS3,,,
14177,7KS4,small_airport,Bent Nail Ranch Airport,39.6333007812,-95.439201355,1180,NA,US,US-KS,Horton,no,,,7KS4,7KS4,,,
14182,7KS9,small_airport,Eagle Field,37.849197,-97.510239,1379,NA,US,US-KS,Sedgwick,no,,,7KS9,7KS9,,,
14183,7KY2,small_airport,Ryan Field,38.802661,-84.661861,890,NA,US,US-KY,Verona,no,,,,7KY2,,,7KY2
14184,7KY3,small_airport,Little Mount International Airport,38.07609939575195,-85.23670196533203,750,NA,US,US-KY,Tarylorsville,no,,,7KY3,7KY3,,,
14188,7LA0,small_airport,Valverda Strip,30.522159,-91.530855,50,NA,US,US-LA,Maringouin,no,,,7LA0,7LA0,,,
14189,7LA1,small_airport,Birdwin Airport,29.46023,-89.67766,2,NA,US,US-LA,Port Sulphur,no,,,7LA1,7LA1,,,
14191,7LA3,small_airport,Habetz Airport,30.482999801635742,-93.22879791259766,79,NA,US,US-LA,Ragley,no,,,7LA3,7LA3,,,
14192,7LA4,small_airport,Gladney Airport,30.125200271606,-92.219596862793,23,NA,US,US-LA,Rayne,no,,,,7LA4,,,7LA4
351178,7LA9,small_airport,Chute N Gators Airport,29.999507,-93.138592,4,NA,US,US-LA,Bell City,no,,,7LA9,7LA9,,,
14200,7LL3,small_airport,Jasper County Flying Club Airport,38.930605,-88.155928,575,NA,US,US-IL,Newton,no,,,7LL3,7LL3,,,
14201,7LL4,small_airport,Bakers Strip,40.1172981262207,-88.75900268554688,715,NA,US,US-IL,Weldon,no,,,7LL4,7LL4,,,
14202,7LL6,small_airport,Gehant Airport,41.6974983215332,-89.14430236816406,952,NA,US,US-IL,West Brooklyn,no,,,7LL6,7LL6,,,
14203,7LL7,small_airport,Delhotal Airport,41.73682,-89.175941,760,NA,US,US-IL,West Brooklyn,no,,,7LL7,7LL7,,,
14205,7LL9,small_airport,Brammeier Airport,38.26169967651367,-89.47090148925781,530,NA,US,US-IL,Oakdale,no,,,7LL9,7LL9,,,
14210,7M0,small_airport,McCrory / Morton Airport,35.227901,-91.093201,222,NA,US,US-AR,McCrory,no,,,2AR4,2AR4,,,7M0
14211,7M6,small_airport,Paris Municipal Airport,35.299,-93.681702,430,NA,US,US-AR,Paris,no,,,,7M6,,https://en.wikipedia.org/wiki/Paris_Municipal_Airport,
14212,7M7,small_airport,Piggott Municipal Airport,36.37820053100586,-90.16619873046875,275,NA,US,US-AR,Piggott,no,,,7M7,7M7,,,
14215,7MD0,small_airport,Our Domain Airport,39.06669998168945,-75.7332992553711,65,NA,US,US-MD,Marydel,no,,,7MD0,7MD0,,,
14216,7MD1,small_airport,Magennis Farm Airport,38.703399658203125,-75.85099792480469,40,NA,US,US-MD,Federalsburg,no,,,7MD1,7MD1,,,
14222,7MD7,small_airport,Boomers Field,38.00040054321289,-75.58300018310547,22,NA,US,US-MD,Pocomoke,no,,,7MD7,7MD7,,,
14223,7MD8,small_airport,Kent Fort Manor Airport,38.85649871826172,-76.36160278320312,10,NA,US,US-MD,Stevensville,no,,,7MD8,7MD8,,,
14224,7MD9,small_airport,Tilghman Whipp Airport,38.73609924316406,-76.31670379638672,5,NA,US,US-MD,Tilghman,no,,,7MD9,7MD9,,,
14228,7MI3,small_airport,Thrall Lake Airport,42.118428,-85.510166,850,NA,US,US-MI,Vicksburg,no,,,7MI3,7MI3,,,
14231,7MI6,small_airport,Wightman Airport,43.110298,-84.126404,725,NA,US,US-MI,Owosso,no,,,7MI6,7MI6,,,
14232,7MI7,small_airport,Walker Airport,42.38059997558594,-85.57749938964844,750,NA,US,US-MI,Cooper,no,,,7MI7,7MI7,,,
14233,7MI8,small_airport,Letts Field,43.33919906616211,-83.4760971069336,800,NA,US,US-MI,Vassar,no,,,7MI8,7MI8,,,
14235,7MN0,small_airport,Johnson Private Airport,44.797978,-95.420809,1020,NA,US,US-MN,Sacred Heart,no,,,,,,,7MN0
14238,7MN3,small_airport,Caldbeck Field,43.7052001953125,-92.46070098876953,1340,NA,US,US-MN,Spring Valley,no,,,7MN3,7MN3,,,
14239,7MN4,small_airport,Mille Lacs Lake Resort Airport,46.319400787353516,-93.83080291748047,1261,NA,US,US-MN,Garrison,no,,,7MN4,7MN4,,,
14241,7MN6,small_airport,Johnson Airport,48.343928,-96.881892,820,NA,US,US-MN,Argyle,no,,,7MN6,7MN6,,,Johnson Airspray
14243,7MN8,small_airport,Willis Airport,48.06952,-96.27944,1135,NA,US,US-MN,Thief River Falls,no,,,7MN8,7MN8,,,
14245,7MO,small_airport,Princeton-Kauffman Memorial Airport,40.420799,-93.598801,858,NA,US,US-MO,Princeton,no,,,7MO,7MO,,https://en.wikipedia.org/wiki/Princeton-Kauffman_Memorial_Airport,
14247,7MO1,small_airport,Wood Acres Airport,39.473129,-91.709034,720,NA,US,US-MO,Perry,no,,,7MO1,7MO1,,,
14248,7MO2,small_airport,Bevill Airport,39.849998474121094,-91.7334976196289,710,NA,US,US-MO,Philadelphia,no,,,7MO2,7MO2,,,
14249,7MO3,small_airport,B S Ranch Airport,36.599405,-94.366297,1000,NA,US,US-MO,Pineville,no,,,7MO3,7MO3,,,
14250,7MO4,small_airport,Flintlock Field,39.43190002441406,-94.8030014038086,930,NA,US,US-MO,Platte City,no,,,7MO4,7MO4,,,
14251,7MO5,small_airport,Elton Field,39.33470153808594,-94.81269836425781,780,NA,US,US-MO,Platte City,no,,,7MO5,7MO5,,,
14255,7MS1,small_airport,Eagle Crest Estates Airport,32.603484,-89.980216,280,NA,US,US-MS,Canton,no,,,7MS1,7MS1,,,
324880,7MS3,small_airport,Maidment Field,34.710888,-89.719194,370,NA,US,US-MS,Coldwater,no,,,7MS3,7MS3,,,
346028,7MS4,small_airport,Cloud 9 Airport,32.602777,-90.192781,250,NA,US,US-MS,Canton,no,,,7MS4,7MS4,,,
345691,7MS7,small_airport,Freebird Airport,32.37409,-90.437061,242,NA,US,US-MS,Bolton,no,,,7MS7,7MS7,,,
45966,7MY9,small_airport,Petes Airport,43.746717,-92.7245,1337,NA,US,US-MN,Dexter,no,,,7MY9,7MY9,,,
14259,7N4,small_airport,Raymond L Kussmaul Jr Memorial Airport,42.077801,-83.986099,820,NA,US,US-MI,Clinton,no,,,7N4,7N4,,https://en.wikipedia.org/wiki/Honey_Acres_Airport,Honey Acres
14260,7N6,small_airport,Grenora Centennial Airport,48.625599,-103.93,2145,NA,US,US-ND,Grenora,no,,,7N6,7N6,,https://en.wikipedia.org/wiki/Grenora_Centennial_Airport,
14261,7N7,small_airport,Spitfire Aerodrome,39.7356,-75.397697,40,NA,US,US-NJ,Pedricktown,no,,,7N7,7N7,,https://en.wikipedia.org/wiki/Oldmans_Township_Airport,
14262,7N8,small_airport,Butter Valley Golf Port Airport,40.398201,-75.564301,500,NA,US,US-PA,Bally,no,,,7N8,7N8,,https://en.wikipedia.org/wiki/Butter_Valley_Golf_Port,
14263,7NA0,small_airport,Downs Farm Private Airport,47.35749816894531,-97.0280990600586,900,NA,US,US-ND,Hillsboro,no,,,7NA0,7NA0,,,
14264,7NA2,small_airport,Undlin Airstrip,48.687801361083984,-101.3499984741211,1575,NA,US,US-ND,Lansford,no,,,7NA2,7NA2,,,
14266,7NA4,small_airport,Ingebretson Airspray Airport,47.5172004699707,-97.33370208740234,982,NA,US,US-ND,Mayville,no,,,7NA4,7NA4,,,
14267,7NA9,small_airport,Sjule Private Airstrip,48.92829895019531,-100.5780029296875,1680,NA,US,US-ND,Souris,no,,,7NA9,7NA9,,,
14269,7NC1,small_airport,Stag Air Park,34.52790069580078,-77.85030364990234,23,NA,US,US-NC,Burgaw,no,,,7NC1,7NC1,,,
14270,7NC2,small_airport,Pine Island Airport,36.252744,-75.785256,16,NA,US,US-NC,Corolla,no,,DUF,7NC2,7NC2,,https://en.wikipedia.org/wiki/Pine_Island_Airport,
45681,7NC3,small_airport,Kenly Airport,35.596389,-78.098611,225,NA,US,US-NC,Kenly,no,,,7NC3,7NC3,,,
14272,7NC5,small_airport,Crooked Creek Airport,35.933799743652344,-78.24669647216797,250,NA,US,US-NC,Bunn,no,,,7NC5,7NC5,,,
14273,7NC6,small_airport,Kimrey Airport,36.05540084838867,-79.32669830322266,624,NA,US,US-NC,Mebane,no,,,7NC6,7NC6,,,
14274,7NC7,small_airport,Lewis Airstrip,36.37983,-80.17412,650,NA,US,US-NC,Walnut Cove,no,,,7NC7,7NC7,,,
14276,7NC9,small_airport,Spencer Field,35.72740173339844,-79.91110229492188,460,NA,US,US-NC,Asheboro,no,,,7NC9,7NC9,,,
14277,7ND1,small_airport,Wolberg's Private Airport,47.03609848022461,-102.77799987792969,2540,NA,US,US-ND,Dickinson,no,,,7ND1,7ND1,,,
14279,7ND5,small_airport,Buchmiller Airport,47.35969924926758,-99.62259674072266,1850,NA,US,US-ND,Bowdon,no,,,7ND5,7ND5,,,
14281,7ND8,small_airport,Forest Airport,48.85219955444336,-98.74819946289062,1570,NA,US,US-ND,Langdon,no,,,7ND8,7ND8,,,
14283,7NE5,small_airport,Lierley Farms Airport,41.06669998168945,-101.36799621582031,3220,NA,US,US-NE,Paxton,no,,,7NE5,7NE5,,,
14284,7NE6,small_airport,Merchant Homestead Airport,41.01110076904297,-97.8114013671875,1700,NA,US,US-NE,Polk,no,,,7NE6,7NE6,,,
345006,7NE8,small_airport,NE Hitchcock Airport,40.327906,-100.790951,2805,NA,US,US-NE,Culbertson,no,,,7NE8,7NE8,,,
14287,7NJ2,small_airport,Stoe Creek Farm Airport,39.481300354003906,-75.4052963256836,15,NA,US,US-NJ,Canton,no,,,7NJ2,7NJ2,,,
14292,7NJ7,small_airport,Coombs Airport,39.571458,-75.214891,120,NA,US,US-NJ,Elmer,no,,,7NJ7,7NJ7,,,
14294,7NJ9,small_airport,Dave's Aerodrome,39.318199157714844,-75.206298828125,8,NA,US,US-NJ,Cedarville,no,,,7NJ9,7NJ9,,,
14295,7NK0,small_airport,Valley View Airport,42.64528,-74.390514,1160,NA,US,US-NY,Middleburgh,no,,,7NK0,7NK0,,,
14296,7NK1,small_airport,Deer Run Air Field,42.94309997558594,-75.75360107421875,1725,NA,US,US-NY,Nelson,no,,,7NK1,7NK1,,,
14298,7NK4,small_airport,Ridge Road West Airport,43.222599029541016,-77.81060028076172,400,NA,US,US-NY,Spenceport,no,,,7NK4,7NK4,,,
14300,7NK6,small_airport,Blueberry Field,42.29169845581055,-75.06670379638672,2100,NA,US,US-NY,Treadwell,no,,,7NK6,7NK6,,,
14301,7NK7,small_airport,Morin Airport,42.71329879760742,-75.88999938964844,1068,NA,US,US-NY,Sherburne,no,,,7NK7,7NK7,,,
